,Date,V,H,V1,V2,V3,V4,H1,H2,H3,H4,VF,HF,OUOpen,OUClose,VSpreadOpen,HSpreadOpen,VSpreadClose,HSpreadClose,VMoney,HMoney,OU2H,VSpread2H,HSpread2H
10399,2015-11-13,Minnesota,Indiana,27.0,23.0,23.0,30.0,24.0,37.0,29.0,17.0,103.0,107.0,196.0,200.0,6.5,-6.5,7.5,-7.5,285.0,-355.0,99.0,1.0,-1.0
10400,2015-11-13,Cleveland,NewYork,29.0,17.0,20.0,24.0,23.0,30.0,19.0,12.0,90.0,84.0,202.0,203.5,-6.0,6.0,-7.0,7.0,-290.0,240.0,101.5,-7.0,7.0
10401,2015-11-13,NewOrleans,Toronto,21.0,19.0,21.0,20.0,17.0,23.0,32.0,28.0,81.0,100.0,208.0,205.5,9.0,-9.0,10.0,-10.0,465.0,-615.0,103.5,7.0,-7.0
10402,2015-11-13,Atlanta,Boston,26.0,19.0,24.0,24.0,23.0,22.0,35.0,26.0,93.0,106.0,204.5,206.5,0.0,-0.0,-1.5,1.5,-115.0,-105.0,107.0,-1.5,1.5
10403,2015-11-13,Philadelphia,OklahomaCity,24.0,19.0,18.0,24.0,18.0,30.0,23.0,31.0,85.0,102.0,207.0,206.5,11.5,-11.5,13.0,-13.0,960.0,-1360.0,102.0,6.5,-6.5
10404,2015-11-13,Portland,Memphis,24.0,28.0,18.0,30.0,23.0,30.0,26.0,22.0,100.0,101.0,199.0,193.5,5.5,-5.5,6.5,-6.5,245.0,-295.0,96.0,4.0,-4.0
10405,2015-11-13,Charlotte,Chicago,23.0,23.0,29.0,22.0,23.0,27.0,23.0,29.0,97.0,102.0,199.0,200.0,6.5,-6.5,6.5,-6.5,235.0,-285.0,97.5,3.0,-3.0
10406,2015-11-13,LALakers,Dallas,24.0,16.0,15.0,27.0,29.0,19.0,16.0,26.0,82.0,90.0,210.0,210.0,7.5,-7.5,7.5,-7.5,280.0,-340.0,104.5,1.5,-1.5
10407,2015-11-13,Houston,Denver,23.0,28.0,23.0,24.0,30.0,29.0,23.0,25.0,98.0,107.0,208.5,210.5,-4.5,4.5,-6.5,6.5,-270.0,220.0,103.5,-6.5,6.5
10408,2015-11-13,Brooklyn,Sacramento,30.0,30.0,22.0,27.0,23.0,31.0,31.0,26.0,109.0,111.0,204.5,204.5,5.0,-5.0,6.5,-6.5,225.0,-275.0,101.5,7.0,-7.0
10409,2015-11-14,Detroit,LAClippers,28.0,32.0,20.0,16.0,25.0,26.0,30.0,20.0,96.0,101.0,200.0,196.5,4.0,-4.0,2.5,-2.5,120.0,-140.0,98.0,3.5,-3.5
10410,2015-11-14,Orlando,Washington,27.0,29.0,20.0,23.0,29.0,21.0,29.0,29.0,99.0,108.0,204.0,203.5,5.5,-5.5,5.5,-5.5,195.0,-230.0,101.5,4.5,-4.5
10411,2015-11-14,Dallas,Houston,32.0,25.0,25.0,28.0,20.0,14.0,33.0,31.0,110.0,98.0,212.0,208.0,5.0,-5.0,7.5,-7.5,280.0,-350.0,102.0,10.0,-10.0
10412,2015-11-14,Cleveland,Milwaukee,23.0,21.0,17.0,27.0,23.0,27.0,20.0,18.0,105.0,108.0,197.0,194.5,-4.5,4.5,-5.0,5.0,-235.0,200.0,96.5,-6.0,6.0
10413,2015-11-14,Philadelphia,SanAntonio,12.0,27.0,21.0,23.0,20.0,23.0,33.0,16.0,83.0,92.0,198.0,193.5,18.5,-18.5,16.0,-16.0,1855.0,-3105.0,95.5,8.5,-8.5
10414,2015-11-14,Denver,Phoenix,13.0,15.0,26.0,27.0,27.0,33.0,28.0,17.0,81.0,105.0,209.5,205.0,8.0,-8.0,7.5,-7.5,265.0,-325.0,100.5,-3.5,3.5
10415,2015-11-14,Brooklyn,GoldenState,36.0,18.0,23.0,20.0,21.0,31.0,18.0,27.0,99.0,107.0,209.0,207.0,17.5,-17.5,16.0,-16.0,1660.0,-2710.0,102.5,12.0,-12.0
10416,2015-11-15,NewOrleans,NewYork,27.0,17.0,21.0,22.0,23.0,19.0,26.0,27.0,87.0,95.0,205.0,203.5,2.5,-2.5,1.5,-1.5,105.0,-125.0,101.5,1.0,-1.0
10417,2015-11-15,Memphis,Minnesota,22.0,33.0,26.0,33.0,23.0,26.0,30.0,27.0,114.0,106.0,196.0,192.5,-2.0,2.0,-4.5,4.5,-185.0,160.0,96.0,-1.0,1.0
10418,2015-11-15,Portland,Charlotte,27.0,18.0,21.0,28.0,35.0,36.0,18.0,17.0,94.0,106.0,205.0,206.0,4.0,-4.0,4.5,-4.5,165.0,-190.0,101.0,-4.0,4.0
10419,2015-11-15,Utah,Atlanta,27.0,20.0,27.0,23.0,24.0,28.0,22.0,22.0,97.0,96.0,193.0,191.5,-5.5,5.5,3.0,-3.0,135.0,-155.0,100.5,0.0,-0.0
10420,2015-11-15,Boston,OklahomaCity,24.0,21.0,27.0,28.0,24.0,28.0,22.0,11.0,100.0,85.0,209.0,211.5,6.5,-6.5,5.5,-5.5,190.0,-225.0,110.0,1.0,-1.0
10421,2015-11-15,Toronto,Sacramento,23.0,28.0,31.0,19.0,22.0,31.0,26.0,28.0,101.0,107.0,209.5,208.5,-2.0,2.0,-2.0,2.0,-125.0,105.0,104.0,-1.0,1.0
10422,2015-11-15,Detroit,LALakers,18.0,26.0,22.0,19.0,21.0,27.0,18.0,31.0,85.0,97.0,200.0,201.0,-3.0,3.0,-4.5,4.5,-195.0,170.0,100.0,-5.0,5.0
10423,2015-11-16,Dallas,Philadelphia,28.0,21.0,19.0,24.0,15.0,29.0,21.0,21.0,92.0,86.0,201.5,203.0,-7.5,7.5,-8.0,8.0,-405.0,325.0,100.0,-3.5,3.5
10424,2015-11-16,Indiana,Chicago,21.0,24.0,30.0,20.0,31.0,22.0,26.0,17.0,95.0,96.0,195.0,197.0,5.0,-5.0,6.5,-6.5,230.0,-280.0,101.5,1.5,-1.5
10425,2015-11-16,Boston,Houston,24.0,31.0,32.0,24.0,28.0,27.0,13.0,27.0,111.0,95.0,209.5,206.0,6.5,-6.5,5.0,-5.0,175.0,-205.0,105.5,3.5,-3.5
10426,2015-11-16,OklahomaCity,Memphis,25.0,27.0,28.0,34.0,27.0,31.0,21.0,43.0,114.0,122.0,200.0,197.5,1.0,-1.0,2.5,-2.5,120.0,-140.0,97.5,-0.5,0.5
10427,2015-11-16,Portland,SanAntonio,13.0,15.0,32.0,20.0,17.0,19.0,29.0,28.0,80.0,93.0,204.0,200.5,12.5,-12.5,12.0,-12.0,735.0,-1035.0,98.5,4.5,-4.5
10428,2015-11-16,LALakers,Phoenix,22.0,31.0,22.0,26.0,26.0,31.0,23.0,40.0,101.0,120.0,209.0,205.0,10.0,-10.0,11.0,-11.0,610.0,-810.0,102.0,6.0,-6.0
10429,2015-11-17,Milwaukee,Washington,29.0,17.0,20.0,20.0,27.0,37.0,21.0,30.0,86.0,115.0,203.0,197.0,3.0,-3.0,3.5,-3.5,140.0,-160.0,95.5,-3.5,3.5
10430,2015-11-17,Atlanta,Brooklyn,19.0,27.0,22.0,20.0,17.0,28.0,27.0,18.0,88.0,90.0,198.5,198.0,-4.5,4.5,-4.5,4.5,-190.0,165.0,101.5,-3.0,3.0
10431,2015-11-17,Minnesota,Miami,20.0,25.0,17.0,41.0,25.0,25.0,19.0,22.0,103.0,91.0,195.5,199.5,9.5,-9.5,8.5,-8.5,330.0,-410.0,100.0,4.0,-4.0
10432,2015-11-17,Cleveland,Detroit,27.0,29.0,25.0,18.0,31.0,24.0,20.0,29.0,99.0,104.0,192.0,195.5,-5.0,5.0,-4.5,4.5,-190.0,165.0,98.0,-3.5,3.5
10433,2015-11-17,Charlotte,NewYork,21.0,27.0,24.0,22.0,26.0,20.0,34.0,22.0,94.0,102.0,199.5,196.0,1.0,-1.0,1.0,-1.0,-110.0,-110.0,96.0,0.0,-0.0
10434,2015-11-17,Denver,NewOrleans,31.0,20.0,32.0,32.0,21.0,32.0,22.0,23.0,115.0,98.0,208.0,207.5,6.0,-6.0,6.0,-6.0,205.0,-245.0,102.0,-0.5,0.5
10435,2015-11-17,Toronto,GoldenState,25.0,22.0,36.0,27.0,29.0,34.0,27.0,25.0,110.0,115.0,208.5,208.5,9.0,-9.0,9.5,-9.5,410.0,-535.0,103.0,0.5,-0.5
10436,2015-11-18,Indiana,Philadelphia,23.0,29.0,32.0,28.0,18.0,20.0,24.0,23.0,112.0,85.0,191.5,190.5,-7.5,7.5,-6.0,6.0,-265.0,215.0,97.5,1.5,-1.5
10437,2015-11-18,Minnesota,Orlando,25.0,27.0,24.0,17.0,17.0,21.0,33.0,22.0,101.0,104.0,202.0,204.0,3.0,-3.0,5.0,-5.0,175.0,-205.0,102.0,6.5,-6.5
10438,2015-11-18,Brooklyn,Charlotte,32.0,24.0,30.0,25.0,32.0,20.0,34.0,30.0,111.0,116.0,196.5,193.5,7.0,-7.0,6.5,-6.5,235.0,-285.0,97.5,5.5,-5.5
10439,2015-11-18,Dallas,Boston,16.0,29.0,25.0,36.0,31.0,23.0,24.0,24.0,106.0,102.0,204.0,208.0,5.0,-5.0,5.0,-5.0,175.0,-205.0,104.5,-0.5,0.5
10440,2015-11-18,NewOrleans,OklahomaCity,27.0,18.0,29.0,29.0,21.0,32.0,27.0,30.0,103.0,110.0,216.0,212.5,8.5,-8.5,12.0,-12.0,740.0,-1040.0,106.5,4.5,-4.5
10441,2015-11-18,Portland,Houston,21.0,25.0,30.0,23.0,22.0,13.0,26.0,38.0,103.0,108.0,212.0,210.0,6.5,-6.5,7.0,-7.0,240.0,-290.0,103.0,6.5,-6.5
10442,2015-11-18,Sacramento,Atlanta,30.0,22.0,27.0,18.0,27.0,35.0,19.0,22.0,97.0,103.0,210.0,209.0,4.5,-4.5,2.5,-2.5,125.0,-145.0,105.0,-2.0,2.0
10443,2015-11-18,Denver,SanAntonio,24.0,34.0,21.0,19.0,31.0,34.0,28.0,16.0,98.0,109.0,195.5,198.0,13.5,-13.5,13.5,-13.5,925.0,-1325.0,98.5,5.5,-5.5
10444,2015-11-18,Toronto,Utah,19.0,26.0,19.0,25.0,24.0,18.0,17.0,34.0,89.0,93.0,189.0,191.0,2.5,-2.5,4.5,-4.5,160.0,-180.0,96.0,4.5,-4.5
10445,2015-11-18,Chicago,Phoenix,31.0,22.0,19.0,31.0,18.0,29.0,23.0,27.0,103.0,97.0,200.0,203.0,2.0,-2.0,3.0,-3.0,135.0,-155.0,104.0,3.5,-3.5
10446,2015-11-19,Sacramento,Miami,21.0,25.0,30.0,33.0,25.0,31.0,26.0,34.0,109.0,116.0,198.0,203.0,8.0,-8.0,10.0,-10.0,435.0,-560.0,100.0,2.5,-2.5
10447,2015-11-19,Milwaukee,Cleveland,23.0,25.0,31.0,21.0,28.0,35.0,23.0,29.0,100.0,115.0,195.5,192.5,10.0,-10.0,10.0,-10.0,530.0,-680.0,94.0,1.0,-1.0
10448,2015-11-19,GoldenState,LAClippers,25.0,29.0,31.0,39.0,41.0,27.0,23.0,26.0,124.0,117.0,214.5,213.5,-5.5,5.5,-5.5,5.5,-220.0,185.0,107.0,-7.5,7.5
10449,2015-11-20,Philadelphia,Charlotte,19.0,22.0,29.0,18.0,30.0,32.0,23.0,28.0,88.0,113.0,195.0,198.0,10.0,-10.0,11.0,-11.0,550.0,-725.0,97.5,1.0,-1.0
10450,2015-11-20,Brooklyn,Boston,19.0,23.0,25.0,28.0,23.0,43.0,25.0,29.0,95.0,120.0,202.0,204.0,9.0,-9.0,9.0,-9.0,355.0,-445.0,101.5,-1.5,1.5
10451,2015-11-20,Detroit,Minnesota,22.0,16.0,30.0,28.0,26.0,18.0,21.0,21.0,96.0,86.0,201.5,202.5,-1.0,1.0,-2.5,2.5,-135.0,115.0,99.5,-3.0,3.0
10452,2015-11-20,NewYork,OklahomaCity,25.0,23.0,25.0,20.0,20.0,24.0,18.0,28.0,93.0,90.0,207.0,206.5,7.5,-7.5,6.5,-6.5,220.0,-270.0,104.0,6.5,-6.5
10453,2015-11-20,SanAntonio,NewOrleans,20.0,21.0,33.0,16.0,22.0,26.0,30.0,26.0,90.0,104.0,200.0,201.0,-9.0,9.0,-7.0,7.0,-325.0,265.0,106.0,-6.0,6.0
10454,2015-11-20,Houston,Memphis,19.0,26.0,25.0,14.0,23.0,36.0,20.0,17.0,84.0,96.0,202.0,200.0,4.5,-4.5,2.5,-2.5,125.0,-145.0,98.0,-3.5,3.5
10455,2015-11-20,Utah,Dallas,26.0,17.0,28.0,22.0,21.0,35.0,24.0,22.0,93.0,102.0,192.0,196.0,2.5,-2.5,1.5,-1.5,105.0,-125.0,101.0,-3.5,3.5
10456,2015-11-20,Phoenix,Denver,17.0,32.0,31.0,34.0,29.0,34.0,21.0,23.0,114.0,107.0,205.0,206.5,-1.5,1.5,-3.0,3.0,-150.0,130.0,101.5,-6.0,6.0
10457,2015-11-20,LAClippers,Portland,23.0,24.0,26.0,18.0,23.0,25.0,27.0,27.0,91.0,102.0,212.0,210.0,-3.5,3.5,-4.0,4.0,-180.0,155.0,105.5,-3.5,3.5
10458,2015-11-20,Chicago,GoldenState,29.0,18.0,26.0,21.0,28.0,22.0,27.0,29.0,94.0,106.0,206.5,208.0,8.5,-8.5,9.0,-9.0,381.0,-481.0,105.5,5.0,-5.0
10459,2015-11-20,Toronto,LALakers,27.0,22.0,27.0,26.0,21.0,29.0,18.0,23.0,102.0,91.0,203.5,203.5,-6.0,6.0,-6.5,6.5,-285.0,235.0,103.0,-5.5,5.5
10460,2015-11-21,Sacramento,Orlando,27.0,26.0,30.0,14.0,22.0,25.0,20.0,24.0,97.0,91.0,206.0,209.0,2.5,-2.5,3.0,-3.0,130.0,-150.0,106.0,3.0,-3.0
10461,2015-11-21,Milwaukee,Indiana,25.0,26.0,16.0,19.0,28.0,27.0,35.0,33.0,86.0,123.0,194.5,192.5,4.5,-4.5,4.5,-4.5,175.0,-205.0,95.5,1.5,-1.5
10462,2015-11-21,Atlanta,Cleveland,19.0,23.0,22.0,33.0,27.0,30.0,20.0,32.0,97.0,109.0,199.0,198.5,5.0,-5.0,5.5,-5.5,195.0,-230.0,102.0,-1.5,1.5
10463,2015-11-21,Philadelphia,Miami,28.0,19.0,27.0,17.0,16.0,16.0,35.0,29.0,91.0,96.0,191.0,194.0,14.0,-14.0,12.5,-12.5,865.0,-1215.0,97.5,12.0,-12.0
10464,2015-11-21,Washington,Detroit,30.0,22.0,23.0,22.0,24.0,28.0,21.0,22.0,97.0,95.0,202.0,206.5,3.0,-3.0,0.0,-0.0,-105.0,-115.0,101.5,-1.0,1.0
10465,2015-11-21,NewYork,Houston,24.0,34.0,21.0,28.0,26.0,27.0,24.0,25.0,107.0,102.0,204.5,202.0,6.5,-6.5,4.5,-4.5,165.0,-190.0,99.5,4.0,-4.0
10466,2015-11-21,Memphis,SanAntonio,19.0,20.0,22.0,21.0,24.0,29.0,21.0,18.0,82.0,92.0,192.0,190.0,8.0,-8.0,8.0,-8.0,290.0,-360.0,95.5,-0.5,0.5
10467,2015-11-22,Toronto,LAClippers,33.0,30.0,8.0,20.0,23.0,11.0,21.0,25.0,91.0,80.0,206.5,203.5,6.0,-6.0,6.5,-6.5,230.0,-280.0,102.0,10.5,-10.5
10468,2015-11-22,Phoenix,NewOrleans,21.0,34.0,30.0,31.0,27.0,29.0,36.0,30.0,116.0,122.0,211.0,210.5,1.5,-1.5,1.0,-1.0,-105.0,-115.0,106.0,0.5,-0.5
10469,2015-11-22,Boston,Brooklyn,19.0,23.0,36.0,23.0,24.0,35.0,27.0,25.0,101.0,111.0,205.5,201.0,-4.0,4.0,-5.5,5.5,-215.0,185.0,102.0,-7.5,7.5
10470,2015-11-22,Dallas,OklahomaCity,25.0,27.0,33.0,29.0,31.0,29.0,27.0,30.0,114.0,117.0,211.5,208.5,5.5,-5.5,3.5,-3.5,135.0,-155.0,104.5,-1.0,1.0
10471,2015-11-22,GoldenState,Denver,34.0,30.0,27.0,27.0,23.0,35.0,21.0,26.0,118.0,105.0,213.5,210.0,-10.5,10.5,-12.5,12.5,-1050.0,750.0,103.0,-6.0,6.0
10472,2015-11-22,Portland,LALakers,32.0,24.0,28.0,23.0,23.0,29.0,22.0,19.0,107.0,93.0,203.0,204.5,-1.5,1.5,-2.5,2.5,-150.0,130.0,101.5,-0.5,0.5
10473,2015-11-23,Orlando,Cleveland,27.0,28.0,21.0,27.0,29.0,30.0,33.0,25.0,103.0,117.0,197.0,199.5,9.5,-9.5,8.0,-8.0,350.0,-420.0,100.0,3.5,-3.5
10474,2015-11-23,Sacramento,Charlotte,30.0,30.0,31.0,21.0,33.0,27.0,14.0,38.0,122.0,127.0,210.0,210.5,5.0,-5.0,3.5,-3.5,145.0,-165.0,107.0,2.5,-2.5
10475,2015-11-23,NewYork,Miami,19.0,11.0,26.0,22.0,26.0,26.0,21.0,22.0,78.0,95.0,191.5,189.5,5.5,-5.5,5.0,-5.0,185.0,-215.0,92.0,-3.5,3.5
10476,2015-11-23,Philadelphia,Minnesota,26.0,26.0,21.0,22.0,19.0,27.0,28.0,26.0,95.0,100.0,200.5,200.0,7.5,-7.5,7.0,-7.0,270.0,-330.0,99.5,6.5,-6.5
10477,2015-11-23,Detroit,Milwaukee,26.0,22.0,14.0,26.0,25.0,33.0,30.0,21.0,88.0,109.0,192.0,190.5,0.0,-0.0,-2.5,2.5,-145.0,125.0,93.5,-5.0,5.0
10478,2015-11-23,Phoenix,SanAntonio,17.0,17.0,26.0,24.0,20.0,24.0,23.0,31.0,84.0,98.0,197.0,196.5,8.5,-8.5,10.0,-10.0,425.0,-550.0,99.0,2.0,-2.0
10479,2015-11-23,OklahomaCity,Utah,23.0,40.0,25.0,23.0,20.0,26.0,22.0,21.0,111.0,89.0,197.0,201.0,3.0,-3.0,2.0,-2.0,110.0,-130.0,101.0,5.5,-5.5
10480,2015-11-24,Indiana,Washington,33.0,29.0,31.0,30.0,31.0,30.0,21.0,24.0,123.0,106.0,205.0,207.0,3.5,-3.5,3.0,-3.0,135.0,-155.0,105.0,3.5,-3.5
10481,2015-11-24,Boston,Atlanta,28.0,20.0,25.0,24.0,33.0,24.0,24.0,40.0,97.0,121.0,203.0,205.0,4.0,-4.0,2.5,-2.5,125.0,-145.0,106.0,-2.0,2.0
10482,2015-11-24,Dallas,Memphis,17.0,19.0,24.0,36.0,21.0,25.0,36.0,28.0,96.0,110.0,197.0,196.0,3.0,-3.0,2.5,-2.5,120.0,-140.0,96.5,-2.5,2.5
10483,2015-11-24,LAClippers,Denver,25.0,26.0,32.0,28.0,26.0,19.0,27.0,22.0,111.0,94.0,208.5,206.0,-7.0,7.0,-7.0,7.0,-300.0,250.0,101.5,-2.5,2.5
10484,2015-11-24,Chicago,Portland,29.0,19.0,23.0,22.0,22.0,17.0,24.0,25.0,93.0,88.0,201.5,201.5,-1.5,1.5,-2.5,2.5,-140.0,120.0,103.0,1.5,-1.5
10485,2015-11-24,LALakers,GoldenState,11.0,27.0,17.0,22.0,30.0,24.0,35.0,22.0,77.0,111.0,214.5,215.0,17.5,-17.5,17.0,-17.0,2000.0,-9900.0,106.0,5.5,-5.5
10486,2015-11-25,NewYork,Orlando,17.0,18.0,28.0,28.0,20.0,26.0,26.0,28.0,91.0,100.0,195.5,195.0,2.0,-2.0,1.5,-1.5,105.0,-125.0,96.0,-3.0,3.0
10487,2015-11-25,Washington,Charlotte,24.0,30.0,27.0,6.0,28.0,30.0,16.0,27.0,87.0,101.0,210.0,210.0,2.0,-2.0,3.5,-3.5,145.0,-165.0,102.0,1.5,-1.5
10488,2015-11-25,Philadelphia,Boston,24.0,23.0,15.0,18.0,26.0,14.0,17.0,27.0,80.0,84.0,199.0,201.0,11.5,-11.5,11.5,-11.5,650.0,-1000.0,103.0,11.0,-11.0
10489,2015-11-25,Miami,Detroit,19.0,24.0,19.0,19.0,25.0,35.0,23.0,21.0,81.0,104.0,186.5,187.5,-1.0,1.0,1.5,-1.5,105.0,-125.0,93.0,-4.5,4.5
10490,2015-11-25,Cleveland,Toronto,25.0,24.0,31.0,19.0,25.0,24.0,33.0,21.0,99.0,103.0,198.5,200.5,-1.0,1.0,-3.0,3.0,-150.0,130.0,99.5,-2.5,2.5
10491,2015-11-25,Memphis,Houston,28.0,28.0,26.0,20.0,24.0,29.0,24.0,16.0,102.0,93.0,199.5,198.0,3.0,-3.0,4.5,-4.5,160.0,-180.0,100.0,4.5,-4.5
10492,2015-11-25,Sacramento,Milwaukee,40.0,29.0,27.0,33.0,33.0,33.0,26.0,26.0,129.0,118.0,208.0,210.0,4.5,-4.5,5.0,-5.0,170.0,-190.0,104.0,4.0,-4.0
10493,2015-11-25,Brooklyn,OklahomaCity,26.0,26.0,24.0,23.0,25.0,31.0,27.0,27.0,99.0,110.0,211.5,210.5,12.5,-12.5,12.5,-12.5,750.0,-1200.0,103.5,6.5,-6.5
10494,2015-11-25,Atlanta,Minnesota,23.0,25.0,26.0,21.0,27.0,23.0,20.0,29.0,95.0,99.0,204.5,207.0,-2.0,2.0,-3.0,3.0,-155.0,135.0,106.5,-3.5,3.5
10495,2015-11-25,Dallas,SanAntonio,18.0,21.0,21.0,23.0,24.0,22.0,17.0,25.0,83.0,88.0,195.0,197.0,9.0,-9.0,9.5,-9.5,450.0,-600.0,100.5,4.0,-4.0
10496,2015-11-25,NewOrleans,Phoenix,25.0,33.0,30.0,32.0,39.0,21.0,25.0,29.0,120.0,114.0,211.0,211.5,4.0,-4.0,4.0,-4.0,160.0,-180.0,107.0,2.0,-2.0
10497,2015-11-25,Utah,LAClippers,21.0,24.0,28.0,29.0,23.0,22.0,23.0,23.0,102.0,91.0,195.5,197.0,4.5,-4.5,4.5,-4.5,180.0,-210.0,102.5,4.0,-4.0
10498,2015-11-27,Milwaukee,Orlando,22.0,21.0,22.0,25.0,22.0,27.0,37.0,28.0,90.0,114.0,196.5,199.0,4.0,-4.0,3.5,-3.5,145.0,-165.0,97.5,0.0,-0.0
10499,2015-11-27,Cleveland,Charlotte,23.0,27.0,22.0,23.0,22.0,30.0,24.0,14.0,95.0,90.0,203.5,203.0,-3.5,3.5,-4.0,4.0,-180.0,160.0,100.5,-4.5,4.5
10500,2015-11-27,Miami,NewYork,26.0,24.0,24.0,23.0,27.0,22.0,14.0,15.0,97.0,78.0,188.0,187.0,-1.5,1.5,-1.5,1.5,-125.0,105.0,93.0,-0.5,0.5
10501,2015-11-27,Washington,Boston,18.0,18.0,20.0,22.0,29.0,25.0,25.0,32.0,78.0,111.0,209.0,209.0,4.0,-4.0,3.0,-3.0,130.0,-150.0,104.5,-3.5,3.5
10502,2015-11-27,Philadelphia,Houston,19.0,30.0,31.0,34.0,30.0,26.0,35.0,25.0,114.0,116.0,198.0,199.0,10.0,-10.0,11.0,-11.0,550.0,-800.0,100.0,3.5,-3.5
10503,2015-11-27,Atlanta,Memphis,29.0,24.0,32.0,31.0,36.0,22.0,24.0,19.0,116.0,101.0,196.0,196.0,3.0,-3.0,3.0,-3.0,135.0,-155.0,100.5,0.0,-0.0
10504,2015-11-27,Detroit,OklahomaCity,31.0,24.0,16.0,16.0,29.0,19.0,28.0,27.0,87.0,103.0,205.5,207.5,9.0,-9.0,8.0,-8.0,310.0,-370.0,104.5,6.5,-6.5
10505,2015-11-27,Chicago,Indiana,18.0,24.0,21.0,29.0,30.0,21.0,21.0,32.0,92.0,104.0,197.5,199.5,2.5,-2.5,4.0,-4.0,155.0,-175.0,101.0,-1.0,1.0
10506,2015-11-27,SanAntonio,Denver,16.0,30.0,24.0,21.0,16.0,26.0,17.0,21.0,91.0,80.0,194.5,194.5,-9.5,9.5,-7.5,7.5,-340.0,280.0,100.5,-3.5,3.5
10507,2015-11-27,GoldenState,Phoenix,44.0,31.0,28.0,32.0,27.0,30.0,24.0,35.0,135.0,116.0,215.0,216.5,-8.5,8.5,-8.5,8.5,-430.0,360.0,108.0,-0.5,0.5
10508,2015-11-27,Minnesota,Sacramento,29.0,24.0,22.0,26.0,28.0,19.0,21.0,23.0,101.0,91.0,214.0,217.5,3.0,-3.0,3.0,-3.0,130.0,-150.0,106.0,3.0,-3.0
10509,2015-11-27,NewOrleans,LAClippers,18.0,24.0,30.0,18.0,28.0,35.0,27.0,21.0,90.0,111.0,212.5,212.5,5.5,-5.5,6.5,-6.5,240.0,-280.0,104.5,-3.0,3.0
10510,2015-11-28,Toronto,Washington,16.0,23.0,23.0,22.0,23.0,22.0,23.0,14.0,84.0,82.0,207.5,200.5,-1.0,1.0,-3.5,3.5,-165.0,145.0,99.0,-4.0,4.0
10511,2015-11-28,Brooklyn,Cleveland,24.0,26.0,18.0,20.0,17.0,27.0,25.0,21.0,88.0,90.0,203.0,200.0,11.0,-11.0,9.0,-9.0,425.0,-550.0,100.0,9.0,-9.0
10512,2015-11-28,Atlanta,SanAntonio,25.0,12.0,22.0,29.0,23.0,31.0,26.0,28.0,88.0,108.0,193.5,193.0,7.5,-7.5,7.0,-7.0,270.0,-330.0,99.5,-1.0,1.0
10513,2015-11-28,Denver,Dallas,25.0,27.0,5.0,24.0,22.0,26.0,25.0,19.0,81.0,92.0,206.0,205.0,9.0,-9.0,8.5,-8.5,360.0,-430.0,102.5,7.5,-7.5
10514,2015-11-28,NewOrleans,Utah,16.0,23.0,21.0,27.0,23.0,25.0,28.0,25.0,87.0,101.0,197.5,196.5,6.5,-6.5,5.5,-5.5,200.0,-240.0,97.5,0.5,-0.5
10515,2015-11-28,LALakers,Portland,21.0,25.0,30.0,20.0,34.0,26.0,24.0,24.0,96.0,108.0,203.0,201.0,9.0,-9.0,8.5,-8.5,350.0,-420.0,100.0,0.5,-0.5
10516,2015-11-28,Sacramento,GoldenState,29.0,17.0,25.0,30.0,30.0,26.0,36.0,28.0,101.0,120.0,221.0,219.5,15.0,-15.0,16.5,-16.5,1500.0,-5000.0,108.5,6.5,-6.5
10517,2015-11-29,Milwaukee,Charlotte,28.0,9.0,22.0,23.0,22.0,23.0,20.0,22.0,82.0,87.0,203.0,201.5,5.5,-5.5,6.5,-6.5,240.0,-280.0,97.5,0.0,-0.0
10518,2015-11-29,Minnesota,LAClippers,19.0,18.0,24.0,38.0,23.0,25.0,23.0,36.0,99.0,107.0,207.0,206.0,8.5,-8.5,10.0,-10.0,475.0,-650.0,102.0,2.5,-2.5
10519,2015-11-29,Phoenix,Toronto,21.0,32.0,28.0,26.0,18.0,31.0,23.0,30.0,107.0,102.0,205.0,202.0,6.0,-6.0,3.0,-3.0,145.0,-165.0,104.0,2.5,-2.5
10520,2015-11-29,Detroit,Brooklyn,22.0,19.0,26.0,16.0,18.0,17.0,24.0,28.0,83.0,87.0,194.0,194.0,-3.0,3.0,-5.0,5.0,-200.0,175.0,96.5,-1.0,1.0
10521,2015-11-29,Philadelphia,Memphis,13.0,18.0,36.0,17.0,21.0,16.0,27.0,28.0,84.0,92.0,194.0,193.5,11.0,-11.0,13.0,-13.0,900.0,-1600.0,95.5,6.0,-6.0
10522,2015-11-29,Boston,Orlando,20.0,25.0,22.0,24.0,21.0,32.0,31.0,26.0,91.0,110.0,200.5,201.0,-1.0,1.0,-2.0,2.0,-135.0,115.0,106.0,-3.0,3.0
10523,2015-11-29,Houston,NewYork,21.0,20.0,28.0,32.0,25.0,29.0,23.0,24.0,116.0,111.0,200.0,198.0,0.0,-0.0,-4.0,4.0,-180.0,160.0,97.5,-5.5,5.5
10524,2015-11-29,Indiana,LALakers,28.0,20.0,32.0,27.0,12.0,23.0,30.0,38.0,107.0,103.0,201.5,201.5,-7.5,7.5,-10.0,10.0,-650.0,475.0,101.5,-1.5,1.5
10525,2015-11-30,Boston,Miami,32.0,25.0,24.0,24.0,23.0,28.0,24.0,20.0,105.0,95.0,192.0,192.0,3.5,-3.5,4.0,-4.0,155.0,-175.0,98.5,4.0,-4.0
